STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,STATE,REGION,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-07,MONTANA,WEST,0,0,0,72,50,61
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-07,MONTANA,WEST,0,0,0,79,54,66.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-07,MONTANA,WEST,0,0,0,85,53,69
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-08,MONTANA,WEST,0,0,0,83,49,66
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-08,MONTANA,WEST,0,0,0,70,42,56
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-08,MONTANA,WEST,0,0,0,86,50,68
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-08,MONTANA,WEST,0,0,0,83,59,71
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-08,MONTANA,WEST,0,0,0,89,56,72.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-09,MONTANA,WEST,0,0,0,70,46,58
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-09,MONTANA,WEST,0,0,0,78,42,60
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-09,MONTANA,WEST,0,0,0,86,46,66
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-09,MONTANA,WEST,0,0,0,76,46,61
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-09,MONTANA,WEST,0,0,0,85,55,70
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-10,MONTANA,WEST,0,0,0,79,46,62.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-10,MONTANA,WEST,0,0,0,79.6,42.8,61.2
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-10,MONTANA,WEST,0,0,0,78,47,62.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-10,MONTANA,WEST,0,0,0,83,55,69
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-10,MONTANA,WEST,0,0,0,88,58,73
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-11,MONTANA,WEST,0,0,0,78,49,63.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-11,MONTANA,WEST,0,0,0,82,48,65
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-11,MONTANA,WEST,0,0,0,84,54,69
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-11,MONTANA,WEST,0,0,0,87,52,69.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-12,MONTANA,WEST,0.2,0,0,77,54,65.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-12,MONTANA,WEST,0,0,0,78,47,62.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-12,MONTANA,WEST,0,0,0,82,48,65
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-12,MONTANA,WEST,0,0,0,86,55,70.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-13,MONTANA,WEST,0.1,0,0,80,49,64.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-13,MONTANA,WEST,0,0,0,88,47,67.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-13,MONTANA,WEST,0,0,0,84,56,70
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-13,MONTANA,WEST,0,0,0,90,62,76
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-14,MONTANA,WEST,0,0,0,76,49,62.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-14,MONTANA,WEST,0,0,0,84,38,61
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-14,MONTANA,WEST,0,0,0,72,61,66.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-14,MONTANA,WEST,0,0,0,85,49,67
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-14,MONTANA,WEST,0.1,0,0,75,52,63.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-15,MONTANA,WEST,0,0,0,78,39,58.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-15,MONTANA,WEST,0,0,0,80,50,65
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-15,MONTANA,WEST,0,0,0,79,46,62.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-15,MONTANA,WEST,0,0,0,77,45,61
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-16,MONTANA,WEST,0,0,0,80,39,59.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-16,MONTANA,WEST,0,0,0,80,48,64
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-16,MONTANA,WEST,0,0,0,81,48,64.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-16,MONTANA,WEST,0,0,0,80,49,64.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-17,MONTANA,WEST,0,0,0,82,50,66
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-17,MONTANA,WEST,0,0,0,82,42,62
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-17,MONTANA,WEST,0,0,0,89,47,68
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-17,MONTANA,WEST,0,0,0,83,60,71.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-17,MONTANA,WEST,0,0,0,84,56,70
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-18,MONTANA,WEST,0,0,0,82,54,68
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-18,MONTANA,WEST,0,0,0,85,44,64.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-18,MONTANA,WEST,0,0,0,88,49,68.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-18,MONTANA,WEST,0,0,0,84,56,70
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-18,MONTANA,WEST,0,0,0,85,56,70.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-19,MONTANA,WEST,0,0,0,87,53,70
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-19,MONTANA,WEST,0,0,0,76,43,59.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-19,MONTANA,WEST,0,0,0,87,57,72
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-20,MONTANA,WEST,0,0,0,73,49,61
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-20,MONTANA,WEST,0,0,0,74,42,58
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-20,MONTANA,WEST,0,0,0,79,48,63.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-20,MONTANA,WEST,0,0,0,80,49,64.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-21,MONTANA,WEST,0,0,0,77,48,62.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-21,MONTANA,WEST,0,0,0,80,41,60.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-21,MONTANA,WEST,0,0,0,78,53,65.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-21,MONTANA,WEST,0,0,0,77,48,62.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-22,MONTANA,WEST,0,0,0,76,49,62.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-22,MONTANA,WEST,0,0,0,85,42,63.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-22,MONTANA,WEST,0,0,0,77,50,63.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-22,MONTANA,WEST,0,0,0,82,49,65.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-22,MONTANA,WEST,0,0,0,82,50,66
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-23,MONTANA,WEST,0,0,0,86,51,68.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-23,MONTANA,WEST,0,0,0,79.6,42.8,61.2
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-23,MONTANA,WEST,0,0,0,87,49,68
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-23,MONTANA,WEST,0,0,0,84,54,69
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-23,MONTANA,WEST,0,0,0,88,52,70
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-24,MONTANA,WEST,0,0,0,91,57,74
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-24,MONTANA,WEST,0,0,0,87,45,66
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-24,MONTANA,WEST,0,0,0,93,51,72
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-24,MONTANA,WEST,0,0,0,95,64,79.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-24,MONTANA,WEST,0,0,0,90,60,75
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-25,MONTANA,WEST,0,0,0,80,50,65
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-25,MONTANA,WEST,0,0,0,79,41,60
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-25,MONTANA,WEST,0,0,0,85,54,69.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-25,MONTANA,WEST,0,0,0,84,58,71
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-25,MONTANA,WEST,0.1,0,0,76,53,64.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-26,MONTANA,WEST,0,0,0,79,52,65.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-26,MONTANA,WEST,0,0,0,84,42,63
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-26,MONTANA,WEST,0,0,0,83,51,67
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-26,MONTANA,WEST,0,0,0,82,52,67
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-26,MONTANA,WEST,0,0,0,82,44,63
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-27,MONTANA,WEST,0,0,0,83,53,68
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-27,MONTANA,WEST,0,0,0,90,42,66
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-27,MONTANA,WEST,0,0,0,86,41,63.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-27,MONTANA,WEST,0,0,0,86,47,66.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-27,MONTANA,WEST,0,0,0,83,46,64.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-28,MONTANA,WEST,0,0,0,89,56,72.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-28,MONTANA,WEST,0,0,0,92,43,67.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-28,MONTANA,WEST,0,0,0,91,49,70
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-28,MONTANA,WEST,0,0,0,91,55,73
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-28,MONTANA,WEST,0,0,0,90,49,69.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-29,MONTANA,WEST,0,0,0,89,58,73.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-29,MONTANA,WEST,0,0,0,90,44,67
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-29,MONTANA,WEST,0,0,0,95,50,72.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-29,MONTANA,WEST,0,0,0,94,56,75
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-29,MONTANA,WEST,0,0,0,90,54,72
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-30,MONTANA,WEST,0,0,0,88,59,73.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-30,MONTANA,WEST,0,0,0,88,48,68
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-30,MONTANA,WEST,0,0,0,92,51,71.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-30,MONTANA,WEST,0,0,0,93,57,75
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-30,MONTANA,WEST,0,0,0,94,55,74.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-08-31,MONTANA,WEST,0,0,0,89,58,73.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-08-31,MONTANA,WEST,0,0,0,81,49,65
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-08-31,MONTANA,WEST,0,0,0,94,57,75.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-08-31,MONTANA,WEST,0,0,0,97,66,81.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-08-31,MONTANA,WEST,0,0,0,92,53,72.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-01,MONTANA,WEST,0,0,0,86,54,70
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-01,MONTANA,WEST,0,0,0,82,48,65
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-01,MONTANA,WEST,0,0,0,94,55,74.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-01,MONTANA,WEST,0,0,0,89,55,72
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-01,MONTANA,WEST,0,0,0,85,53,69
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-02,MONTANA,WEST,0,0,0,85,54,69.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-02,MONTANA,WEST,0,0,0,88,47,67.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-02,MONTANA,WEST,0,0,0,84,48,66
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-02,MONTANA,WEST,0,0,0,88,57,72.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-02,MONTANA,WEST,0,0,0,86,59,72.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-03,MONTANA,WEST,0,0,0,92,55,73.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-03,MONTANA,WEST,0,0,0,85,42,63.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-03,MONTANA,WEST,0,0,0,95,47,71
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-03,MONTANA,WEST,0,0,0,96,59,77.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-03,MONTANA,WEST,0,0,0,92,60,76
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-04,MONTANA,WEST,0,0,0,77,48,62.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-04,MONTANA,WEST,0,0,0,66,35,50.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-04,MONTANA,WEST,0,0,0,81,56,68.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-04,MONTANA,WEST,0,0,0,82,50,66
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-04,MONTANA,WEST,0,0,0,92,53,72.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-05,MONTANA,WEST,0,0,0,68,44,56
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-05,MONTANA,WEST,0,0,0,75,33,54
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-05,MONTANA,WEST,0,0,0,73,35,54
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-05,MONTANA,WEST,0,0,0,76,44,60
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-05,MONTANA,WEST,0,0,0,79,46,62.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-06,MONTANA,WEST,0,0,0,75,42,58.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-06,MONTANA,WEST,0,0,0,81,35,58
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-06,MONTANA,WEST,0,0,0,77,35,56
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-06,MONTANA,WEST,0,0,0,76,47,61.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-06,MONTANA,WEST,0,0,0,80,46,63
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-07,MONTANA,WEST,0,0,0,82,48,65
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-07,MONTANA,WEST,0,0,0,85,42,63.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-07,MONTANA,WEST,0,0,0,86,38,62
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-07,MONTANA,WEST,0,0,0,84,47,65.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-07,MONTANA,WEST,0,0,0,80,50,65
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-08,MONTANA,WEST,0,0,0,86,52,69
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-08,MONTANA,WEST,0,0,0,85,43,64
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-08,MONTANA,WEST,0,0,0,88,37,62.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-08,MONTANA,WEST,0,0,0,88,49,68.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-08,MONTANA,WEST,0,0,0,81,49,65
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-09,MONTANA,WEST,0,0,0,87,52,69.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-09,MONTANA,WEST,0,0,0,81,46,63.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-09,MONTANA,WEST,0,0,0,95,47,71
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-09,MONTANA,WEST,0,0,0,93,59,76
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-09,MONTANA,WEST,0,0,0,77,50,63.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-10,MONTANA,WEST,0,0,0,88,60,74
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-10,MONTANA,WEST,0,0,0,78,46,62
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-10,MONTANA,WEST,0,0,0,89,47,68
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-10,MONTANA,WEST,0,0,0,93,70,81.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-10,MONTANA,WEST,0,0,0,85,60,72.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-11,MONTANA,WEST,0,0,0,78,60,69
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-11,MONTANA,WEST,0,0,0,86,48,67
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-11,MONTANA,WEST,0,0,0,84,45,64.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-11,MONTANA,WEST,0,0,0,88,55,71.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-11,MONTANA,WEST,0,0,0,80,53,66.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-12,MONTANA,WEST,0,0,0,80,41,60.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-12,MONTANA,WEST,0,0,0,92,44,68
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-12,MONTANA,WEST,0,0,0,91,57,74
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-12,MONTANA,WEST,0,0,0,86,53,69.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-13,MONTANA,WEST,0,0,0,76,42,59
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-13,MONTANA,WEST,0.1,0,0,76,40,58
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-13,MONTANA,WEST,0,0,0,81,50,65.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-13,MONTANA,WEST,0,0,0,87,47,67
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-13,MONTANA,WEST,0,0,0,86,52,69
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-14,MONTANA,WEST,0,0,0,63,40,51.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-14,MONTANA,WEST,0.5,0,0,42,33,37.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-14,MONTANA,WEST,0,0,0,72,50,61
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-14,MONTANA,WEST,0.1,0,0,71,46,58.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-14,MONTANA,WEST,0,0,0,73,51,62
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-15,MONTANA,WEST,0.7,0,0,41,35,38
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-15,MONTANA,WEST,0.9,0,0,40,31,35.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-15,MONTANA,WEST,0.4,0,0,54,43,48.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-15,MONTANA,WEST,0.7,0,0,47,40,43.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-15,MONTANA,WEST,0,0,0,53,45,49
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-16,MONTANA,WEST,1,0,0,38,34,36
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-16,MONTANA,WEST,0,0,0,52,31,41.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-16,MONTANA,WEST,0.2,0,0,49,43,46
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-16,MONTANA,WEST,0.6,0,0,44,39,41.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-16,MONTANA,WEST,0,0,0,52,37,44.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-17,MONTANA,WEST,0,0,0,52,35,43.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-17,MONTANA,WEST,0,0,0,63,34,48.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-17,MONTANA,WEST,0.1,0,0,51,33,42
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-17,MONTANA,WEST,0,0,0,64,38,51
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-17,MONTANA,WEST,0,0,0,62,37,49.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-18,MONTANA,WEST,0,0,0,66,35,50.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2017-09-18,MONTANA,WEST,0.1,0,0,62,34,48
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2017-09-18,MONTANA,WEST,0,0,0,65,33,49
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2017-09-18,MONTANA,WEST,0,0,0,67,48,57.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2017-09-18,MONTANA,WEST,0.2,0,0,67,37,52
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2017-09-19,MONTANA,WEST,0,0,0,63,45,54
