STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,STATE,REGION,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-15,NEW MEXICO,WEST,0,0,0,71,31,51
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-16,NEW MEXICO,WEST,0.4,0,0,75,38,56.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-17,NEW MEXICO,WEST,1,0,0,45,40,42.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-18,NEW MEXICO,WEST,0.1,0,0,45,31,38
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-19,NEW MEXICO,WEST,0,0,0,61,32,46.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-20,NEW MEXICO,WEST,0,0,0,66,31,48.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-21,NEW MEXICO,WEST,0,0,0,71,31,51
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-22,NEW MEXICO,WEST,0,0,0,68,45,56.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-23,NEW MEXICO,WEST,0,0,0,70,46,58
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-24,NEW MEXICO,WEST,0,0,0,65,33,49
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-25,NEW MEXICO,WEST,0,0,0,46,30,38
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-26,NEW MEXICO,WEST,0,0,0,59,24,41.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-27,NEW MEXICO,WEST,0,0,0,63,25,44
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-28,NEW MEXICO,WEST,0,0,0,52,26,39
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-29,NEW MEXICO,WEST,0,0,0,56,21,38.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-30,NEW MEXICO,WEST,0,0,0,59,35.4,47.2
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-10-31,NEW MEXICO,WEST,0,0,0,60,23,41.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-01,NEW MEXICO,WEST,0,0,0,63,22,42.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-02,NEW MEXICO,WEST,0,0,0,63,24,43.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-03,NEW MEXICO,WEST,0,0,0,59,21,40
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-04,NEW MEXICO,WEST,0,0,0,57,24,40.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-05,NEW MEXICO,WEST,0,0,0,42,23,32.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-06,NEW MEXICO,WEST,0,0,0,55,27,41
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-07,NEW MEXICO,WEST,0,0,0,66,25,45.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-08,NEW MEXICO,WEST,0,0,0,63,26,44.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-09,NEW MEXICO,WEST,0,0,0,65,18,41.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-10,NEW MEXICO,WEST,0,0,0,66,24,45
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-11,NEW MEXICO,WEST,0,0,0,50,16,33
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-12,NEW MEXICO,WEST,0,0,0,43,15,29
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-13,NEW MEXICO,WEST,0,0,0,52,13,32.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-14,NEW MEXICO,WEST,0,0,0,57,16,36.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-15,NEW MEXICO,WEST,0,0,0,57,8,32.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-16,NEW MEXICO,WEST,0,0,0,42,11,26.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-17,NEW MEXICO,WEST,0,0,0,35,8,21.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-18,NEW MEXICO,WEST,0,0,0,45,13,29
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-19,NEW MEXICO,WEST,0,0,0,24,20,22
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-20,NEW MEXICO,WEST,0,0,0,38,8,23
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-21,NEW MEXICO,WEST,0,0,0,48,10,29
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-22,NEW MEXICO,WEST,0,0,0,55,9,32
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-23,NEW MEXICO,WEST,0,0,0,53,6,29.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-24,NEW MEXICO,WEST,0,0,0,53,9,31
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-25,NEW MEXICO,WEST,0,0,0,38,10,24
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-26,NEW MEXICO,WEST,0,0,0,48,10,29
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-27,NEW MEXICO,WEST,0,0,0,55,13,34
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-28,NEW MEXICO,WEST,0,0,0,47,22,34.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-29,NEW MEXICO,WEST,0,0,0,52,26,39
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-11-30,NEW MEXICO,WEST,0,0,0,50,10,30
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-01,NEW MEXICO,WEST,0,0,0,53,11,32
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-02,NEW MEXICO,WEST,0,0,0,58,17,37.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-03,NEW MEXICO,WEST,0,0,0,56,24,40
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-04,NEW MEXICO,WEST,0.5,0,0,42,26,34
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-05,NEW MEXICO,WEST,0,0,0,52,37,44.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-06,NEW MEXICO,WEST,0,0,0,54,34,44
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-07,NEW MEXICO,WEST,0,0,0,52,24,38
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-08,NEW MEXICO,WEST,0.1,0,0,54,24,39
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-09,NEW MEXICO,WEST,0,0,0,47,18,32.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-10,NEW MEXICO,WEST,0,0,0,51,18,34.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-11,NEW MEXICO,WEST,0,0,0,53,16,34.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-12,NEW MEXICO,WEST,0,0,0,58,16,37
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-13,NEW MEXICO,WEST,0,0,0,48,19,33.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-14,NEW MEXICO,WEST,0,0,0,34,21,27.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-15,NEW MEXICO,WEST,0,0,0,37,20,28.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-16,NEW MEXICO,WEST,0,0,0,38,18,28
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-17,NEW MEXICO,WEST,0,0,0,31,12,21.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-18,NEW MEXICO,WEST,0,0,0,36,10,23
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-19,NEW MEXICO,WEST,0,0,0,39,15,27
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-20,NEW MEXICO,WEST,0,0,0,43,8,25.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-21,NEW MEXICO,WEST,0,0,0,49,11,30
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-22,NEW MEXICO,WEST,0,0,0,48,23,35.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-23,NEW MEXICO,WEST,0,0,0,50,3,26.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-24,NEW MEXICO,WEST,0,0,0,27,5,16
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-25,NEW MEXICO,WEST,0,0,0,50,11,30.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-26,NEW MEXICO,WEST,0,0,0,50,11,30.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-27,NEW MEXICO,WEST,0,0,0,49,16,32.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-28,NEW MEXICO,WEST,0,0,0,57,20,38.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-29,NEW MEXICO,WEST,0.1,0,0,47,29,38
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-30,NEW MEXICO,WEST,0,0,0,41,23,32
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2022-12-31,NEW MEXICO,WEST,0,0,0,44,25,34.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-01,NEW MEXICO,WEST,0,0,0,41,2,21.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-02,NEW MEXICO,WEST,0,0,0,41,2,21.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-03,NEW MEXICO,WEST,0,0,0,52,31,41.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-04,NEW MEXICO,WEST,0,0,0,51,38,44.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-05,NEW MEXICO,WEST,0,0,0,54,32,43
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-06,NEW MEXICO,WEST,0,0,0,45,35,40
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-07,NEW MEXICO,WEST,0,0,0,54,18,36
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-08,NEW MEXICO,WEST,0,0,0,46,25,35.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-09,NEW MEXICO,WEST,0,0,0,42,30,36
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-10,NEW MEXICO,WEST,0,0,0,46,19,32.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-11,NEW MEXICO,WEST,0,0,0,51,20,35.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-12,NEW MEXICO,WEST,0,0,0,39,19,29
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-13,NEW MEXICO,WEST,0,0,0,41,26,33.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-14,NEW MEXICO,WEST,0,0,0,47,13,30
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-15,NEW MEXICO,WEST,0,0,0,47,13,30
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-16,NEW MEXICO,WEST,0,0,0,37,15,26
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-17,NEW MEXICO,WEST,0,0,0,31,1,16
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-18,NEW MEXICO,WEST,0,0,0,33,9,21
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-19,NEW MEXICO,WEST,0,0,0,44,18.4,31.2
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-20,NEW MEXICO,WEST,0,0,0,48,18.4,33.2
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-21,NEW MEXICO,WEST,0,0,0,48,18.4,33.2
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-22,NEW MEXICO,WEST,0,0,0,50,18.4,34.2
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-23,NEW MEXICO,WEST,0,0,0,50,3,26.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-24,NEW MEXICO,WEST,0.1,0.1,0,45,15,30
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-25,NEW MEXICO,WEST,0,0,0,45,15,30
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-26,NEW MEXICO,WEST,0,0,0,51,20,35.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-27,NEW MEXICO,WEST,0,0,0,49,28,38.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-28,NEW MEXICO,WEST,0.1,0,0,51,17,34
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-29,NEW MEXICO,WEST,0,0,0,46,19,32.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-30,NEW MEXICO,WEST,0,0,0,45,21,33
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-01-31,NEW MEXICO,WEST,0,0,0,44,12,28
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-01,NEW MEXICO,WEST,0,0,0,48,16,32
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-02,NEW MEXICO,WEST,0,0,0,51,24,37.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-03,NEW MEXICO,WEST,0,0,0,50,31,40.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-04,NEW MEXICO,WEST,0,0,0,51,17,34
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-05,NEW MEXICO,WEST,0.2,1.5,2,46,15,30.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-06,NEW MEXICO,WEST,0,0,0,46,12,29
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-07,NEW MEXICO,WEST,0,0,0,45,22,33.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-08,NEW MEXICO,WEST,0,0,0,50,22,36
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-09,NEW MEXICO,WEST,0,0,0,52,24,38
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-10,NEW MEXICO,WEST,0,0,0,51,26,38.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-11,NEW MEXICO,WEST,0,0,0,59,23,41
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-12,NEW MEXICO,WEST,0,0,0,53,29,41
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-13,NEW MEXICO,WEST,0,0,0,58,24,41
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-14,NEW MEXICO,WEST,0,0,0,59,24,41.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-15,NEW MEXICO,WEST,0,0,0,42,24,33
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-16,NEW MEXICO,WEST,0,0,0,49,28,38.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-17,NEW MEXICO,WEST,0,0,0,50,19,34.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-18,NEW MEXICO,WEST,0,0,0,54,21,37.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-19,NEW MEXICO,WEST,0,0,0,50,19,34.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-20,NEW MEXICO,WEST,0,0,0,60,35,47.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-21,NEW MEXICO,WEST,0,0,0,47,26,36.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-22,NEW MEXICO,WEST,0,0,0,46,32,39
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-23,NEW MEXICO,WEST,0,0,0,46,28,37
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-24,NEW MEXICO,WEST,0,0,0,56,31,43.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-25,NEW MEXICO,WEST,0.2,0,0,60,26,43
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-26,NEW MEXICO,WEST,0,0,0,50,22,36
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-27,NEW MEXICO,WEST,0,0,0,51,24,37.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-28,NEW MEXICO,WEST,0,0,0,51.6,30,40.8
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-02-29,NEW MEXICO,WEST,0,0,0,65,32,48.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-01,NEW MEXICO,WEST,0,0,0,53,14,33.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-02,NEW MEXICO,WEST,0,0,0,38,21,29.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-03,NEW MEXICO,WEST,0,0,0,67,14,40.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-04,NEW MEXICO,WEST,0,0,0,67,14,40.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-05,NEW MEXICO,WEST,0,0,0,55,28,41.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-06,NEW MEXICO,WEST,0,0,0,49,15,32
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-07,NEW MEXICO,WEST,0,0,0,46,12,29
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-08,NEW MEXICO,WEST,0,0,0,54,19,36.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-09,NEW MEXICO,WEST,0,0,0,51,21,36
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-10,NEW MEXICO,WEST,0,0,0,56,22,39
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-11,NEW MEXICO,WEST,0,0,0,59,25,42
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-12,NEW MEXICO,WEST,0,0,0,64,27,45.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-13,NEW MEXICO,WEST,0,0,0,64,36,50
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-14,NEW MEXICO,WEST,0,0,0,60,28,44
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-15,NEW MEXICO,WEST,0,0,0,61,26,43.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-16,NEW MEXICO,WEST,0,0,0,46,33,39.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-17,NEW MEXICO,WEST,0,0,0,65,26,45.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-18,NEW MEXICO,WEST,0,0,0,53,24,38.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-19,NEW MEXICO,WEST,0,0,0,59,21,40
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-20,NEW MEXICO,WEST,0,0,0,68,21,44.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-21,NEW MEXICO,WEST,0,0,0,68,36,52
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-22,NEW MEXICO,WEST,0,0,0,64,25,44.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-23,NEW MEXICO,WEST,0,0,0,49,39,44
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-24,NEW MEXICO,WEST,0,0,0,64,25,44.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-25,NEW MEXICO,WEST,0,0,0,71,37,54
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-26,NEW MEXICO,WEST,0,0,0,70,38,54
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-27,NEW MEXICO,WEST,0,0,0,70,39,54.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-28,NEW MEXICO,WEST,0,0,0,69,31,50
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-29,NEW MEXICO,WEST,0,0,0,68,26,47
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-30,NEW MEXICO,WEST,0,0,0,63,47,55
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-03-31,NEW MEXICO,WEST,0,0,0,70,26,48
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-01,NEW MEXICO,WEST,0,0,0,77,25,51
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-02,NEW MEXICO,WEST,0,0,0,77,25,51
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-03,NEW MEXICO,WEST,0,0,0,77,25,51
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-04,NEW MEXICO,WEST,0,0,0,75,25,50
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-05,NEW MEXICO,WEST,0,0,0,78,42,60
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-06,NEW MEXICO,WEST,0,0,0,77,40,58.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-07,NEW MEXICO,WEST,0,0,0,77,42,59.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-08,NEW MEXICO,WEST,0,0,0,75,42,58.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-09,NEW MEXICO,WEST,0,0,0,75,39,57
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-10,NEW MEXICO,WEST,0,0,0,75,39,57
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-11,NEW MEXICO,WEST,0,0,0,77,37,57
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-12,NEW MEXICO,WEST,0,0,0,79,36,57.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-13,NEW MEXICO,WEST,0,0,0,79,44,61.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-14,NEW MEXICO,WEST,0,0,0,70,40,55
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-15,NEW MEXICO,WEST,0,0,0,56,40,48
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-16,NEW MEXICO,WEST,0.4,0,0,63,38,50.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-17,NEW MEXICO,WEST,0,0,0,65,38,51.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-18,NEW MEXICO,WEST,0,0,0,69,39,54
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-19,NEW MEXICO,WEST,0,0,0,86,41,63.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-20,NEW MEXICO,WEST,0,0,0,87,53,70
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-21,NEW MEXICO,WEST,0,0,0,87,56,71.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-22,NEW MEXICO,WEST,0.1,0,0,87,41,64
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-23,NEW MEXICO,WEST,0.1,0,0,83,41,62
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-24,NEW MEXICO,WEST,0,0,0,80,33,56.5
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-25,NEW MEXICO,WEST,0,0,0,80,38,59
USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,2008-05-26,NEW MEXICO,WEST,0,0,0,80,38,59
