YEAR,STATE,STATE ANSI,COMMODITY,DATA ITEM,METRIC,VALUE
2008,PENNSYLVANIA,42,SOYBEANS , ACRES PLANTED, ACRES PLANTED,435000
2008,PENNSYLVANIA,42,SOYBEANS , YIELD, MEASURED IN BU / ACRE,40
2008,SOUTH CAROLINA,45,SOYBEANS , ACRES HARVESTED, ACRES HARVESTED,530000
2008,SOUTH CAROLINA,45,SOYBEANS , ACRES PLANTED, ACRES PLANTED,540000
2008,SOUTH CAROLINA,45,SOYBEANS , YIELD, MEASURED IN BU / ACRE,32
2008,SOUTH DAKOTA,46,SOYBEANS , ACRES HARVESTED, ACRES HARVESTED,4060000
2008,SOUTH DAKOTA,46,SOYBEANS , ACRES PLANTED, ACRES PLANTED,4100000
2008,SOUTH DAKOTA,46,SOYBEANS , YIELD, MEASURED IN BU / ACRE,34
2008,TENNESSEE,47,SOYBEANS , ACRES HARVESTED, ACRES HARVESTED,1460000
2008,TENNESSEE,47,SOYBEANS , ACRES PLANTED, ACRES PLANTED,1490000
2008,TENNESSEE,47,SOYBEANS , YIELD, MEASURED IN BU / ACRE,34
2008,TEXAS,48,SOYBEANS , ACRES HARVESTED, ACRES HARVESTED,205000
2008,TEXAS,48,SOYBEANS , ACRES PLANTED, ACRES PLANTED,230000
2008,TEXAS,48,SOYBEANS , YIELD, MEASURED IN BU / ACRE,24.5
2008,VIRGINIA,51,SOYBEANS , ACRES HARVESTED, ACRES HARVESTED,570000
2008,VIRGINIA,51,SOYBEANS , ACRES PLANTED, ACRES PLANTED,580000
2008,VIRGINIA,51,SOYBEANS , YIELD, MEASURED IN BU / ACRE,32
2008,WEST VIRGINIA,54,SOYBEANS , ACRES HARVESTED, ACRES HARVESTED,18000
2008,WEST VIRGINIA,54,SOYBEANS , ACRES PLANTED, ACRES PLANTED,19000
2008,WEST VIRGINIA,54,SOYBEANS , YIELD, MEASURED IN BU / ACRE,41
2008,WISCONSIN,55,SOYBEANS , ACRES HARVESTED, ACRES HARVESTED,1590000
2008,WISCONSIN,55,SOYBEANS , ACRES PLANTED, ACRES PLANTED,1610000
2008,WISCONSIN,55,SOYBEANS , YIELD, MEASURED IN BU / ACRE,35
